season,date,away_team,away_point_spread,away_money_line,away_money_line
2021-22,1/23/22,BOS,-1,-109,-109
2021-22,1/23/22,CHI,-3.5,-163,-163
2021-22,1/23/22,POR,8,275,275
2021-22,1/23/22,LAL,3.5,132,132
2021-22,1/23/22,ATL,3,133,133
2021-22,1/23/22,PHI,-1,-118,-118
2021-22,1/23/22,MEM,4,148,148
2021-22,1/23/22,BRK,3,124,124
2021-22,1/23/22,DET,12,530,530
2021-22,1/23/22,UTA,5,174,174
2021-22,1/24/22,NYK,6,202,202
2021-22,1/24/22,CHI,-2,-126,-126
2021-22,1/24/22,IND,3,129,129
2021-22,1/24/22,UTA,10,359,359
2021-22,1/25/22,DEN,-7,-285,-285
2021-22,1/25/22,LAC,5,172,172
2021-22,1/25/22,ORL,11.5,471,471
2021-22,1/25/22,CHO,-1,-104,-104
2021-22,1/25/22,LAL,-4,-170,-170
2021-22,1/25/22,SAC,9.5,331,331
2021-22,1/25/22,SAS,-4.5,-188,-188
2021-22,1/25/22,DAL,3.5,139,139
2021-22,1/25/22,MIN,-3,-150,-150
2021-22,1/26/22,LAC,1.5,104,104
2021-22,1/26/22,CHO,-2.5,-137,-137
2021-22,1/26/22,MIL,-4,-174,-174
2021-22,1/26/22,NYK,5.5,187,187
2021-22,1/26/22,SAC,9.5,350,350
2021-22,1/26/22,TOR,3.5,140,140
2021-22,1/26/22,DEN,-2.5,-138,-138
2021-22,1/26/22,MEM,-4.5,-180,-180
2021-22,1/26/22,DAL,-4.5,-180,-180
2021-22,1/26/22,PHX,-1.5,-122,-122
2021-22,1/27/22,LAL,4,158,158
2021-22,1/27/22,MIN,6,215,215
2021-22,1/28/22,DET,3.5,140,140
2021-22,1/28/22,BOS,1,-102,-102
2021-22,1/28/22,LAL,8,274,274
2021-22,1/28/22,POR,-3.5,-156,-156
2021-22,1/28/22,DEN,-4.5,-180,-180
2021-22,1/28/22,IND,-1,-115,-115
2021-22,1/28/22,UTA,5,170,170
2021-22,1/28/22,LAC,7,244,244
2021-22,1/28/22,CHI,1.5,103,103
2021-22,1/28/22,MIN,9,325,325
2021-22,1/28/22,NYK,9,325,325
2021-22,1/29/22,IND,11,436,436
2021-22,1/29/22,BOS,-5.5,-218,-218
2021-22,1/29/22,SAC,10,411,411
2021-22,1/29/22,WAS,5.5,181,181
2021-22,1/29/22,TOR,3.5,145,145
2021-22,1/29/22,BRK,8,264,264
2021-22,1/30/22,LAC,6,195,195
2021-22,1/30/22,LAL,7.5,255,255
2021-22,1/30/22,POR,6.5,215,215
2021-22,1/30/22,CLE,-8,-342,-342
2021-22,1/30/22,DAL,-5.5,-217,-217
2021-22,1/30/22,DEN,6.5,220,220
2021-22,1/30/22,SAS,12.5,550,550
2021-22,1/30/22,UTA,-1,-116,-116
2021-22,1/31/22,MEM,-3.5,-160,-160
2021-22,1/31/22,LAC,1.5,105,105
2021-22,1/31/22,ORL,6.5,219,219
2021-22,1/31/22,MIA,6.5,208,208
2021-22,1/31/22,TOR,0,-109,-109
2021-22,1/31/22,SAC,6.5,215,215
2021-22,1/31/22,GSW,-11,-600,-600
2021-22,1/31/22,POR,-4,-170,-170
2021-22,2/1/22,ORL,1.5,105,105
2021-22,2/1/22,WAS,11.5,497,497
2021-22,2/1/22,MIA,1.5,106,106
2021-22,2/1/22,ORL,8.5,321,321
2021-22,2/1/22,DEN,3,127,127
2021-22,2/1/22,GSW,6,208,208
2021-22,2/1/22,BRK,6,202,202
2021-22,2/2/22,ORL,3.5,145,145
2021-22,2/2/22,WAS,10.5,423,423
2021-22,2/2/22,MEM,-4,-171,-171
2021-22,2/2/22,CHO,6,195,195
2021-22,2/2/22,CLE,-5,-189,-189
2021-22,2/2/22,OKC,12,579,579
2021-22,2/2/22,BRK,-4.5,-187,-187
2021-22,2/2/22,DEN,3.5,142,142
2021-22,2/2/22,POR,4,148,148
2021-22,2/3/22,MIN,-7,-286,-286
2021-22,2/3/22,PHX,-4,-175,-175
2021-22,2/3/22,CHI,4.5,175,175
2021-22,2/3/22,MIA,-7.5,-296,-296
2021-22,2/3/22,LAL,3.5,140,140
2021-22,2/3/22,SAC,14,706,706
2021-22,2/4/22,CHI,-1,-120,-120
2021-22,2/4/22,CLE,6,188,188
2021-22,2/4/22,BOS,-10,-464,-464
2021-22,2/4/22,ATL,3,135,135
2021-22,2/4/22,HOU,7.5,236,236
2021-22,2/4/22,ORL,6,201,201
2021-22,2/4/22,BRK,5.5,185,185
2021-22,2/4/22,OKC,6,214,214
2021-22,2/4/22,PHI,1.5,104,104
2021-22,2/5/22,MEM,-7,-310,-310
2021-22,2/5/22,PHX,-7.5,-350,-350
2021-22,2/5/22,MIA,-3.5,-167,-167
2021-22,2/5/22,NYK,1.5,110,110
2021-22,2/5/22,MIL,-9,-418,-418
2021-22,2/5/22,OKC,6.5,228,228
2021-22,2/6/22,BRK,5.5,182,182
2021-22,2/6/22,PHI,-1.5,-123,-123
2021-22,2/6/22,DET,11.5,488,488
2021-22,2/6/22,ATL,2.5,122,122
2021-22,2/6/22,BOS,-8.5,-377,-377
2021-22,2/6/22,IND,6,192,192
2021-22,2/6/22,ORL,-5,-189,-189
2021-22,2/6/22,MIL,-5,-197,-197
2021-22,2/7/22,TOR,-1.5,-122,-122
2021-22,2/7/22,MIA,-6,-238,-238
2021-22,2/7/22,PHX,-8,-331,-331
2021-22,2/7/22,GSW,-12.5,-850,-850
2021-22,2/7/22,NYK,8,285,285
2021-22,2/8/22,PHX,1,-102,-102
2021-22,2/8/22,BOS,-9,-399,-399
2021-22,2/8/22,IND,12.5,561,561
2021-22,2/8/22,LAC,8.5,287,287
2021-22,2/8/22,HOU,9.5,352,352
2021-22,2/8/22,DET,11.5,502,502
2021-22,2/8/22,NYK,9.5,345,345
2021-22,2/8/22,MIL,-3.5,-162,-162
2021-22,2/8/22,ORL,1,-110,-110
2021-22,2/8/22,MIN,-7,-273,-273
2021-22,2/9/22,TOR,-10.5,-564,-564
2021-22,2/9/22,LAL,-8,-360,-360
2021-22,2/9/22,GSW,1.5,103,103
2021-22,2/9/22,MIN,-8,-335,-335
2021-22,2/10/22,MEM,-11.5,-706,-706
2021-22,2/10/22,BRK,1.5,104,104
2021-22,2/10/22,MIA,-4.5,-185,-185
2021-22,2/10/22,TOR,-7,-300,-300
2021-22,2/10/22,LAC,6.5,223,223
2021-22,2/10/22,MIL,3,135,135
2021-22,2/10/22,NYK,9,345,345
2021-22,2/11/22,OKC,14,749,749
2021-22,2/11/22,CLE,-6,-248,-248
2021-22,2/11/22,CHO,-6,-248,-248
2021-22,2/11/22,DEN,6,192,192
2021-22,2/11/22,SAS,9.5,342,342
2021-22,2/11/22,MIN,3,127,127
2021-22,2/11/22,ORL,14,778,778
2021-22,2/12/22,MEM,-7,-296,-296
2021-22,2/12/22,SAC,-3,-148,-148
2021-22,2/12/22,SAS,6,198,198
2021-22,2/12/22,CLE,3,132,132
2021-22,2/12/22,DEN,4,150,150
2021-22,2/12/22,OKC,11,515,515
2021-22,2/12/22,BRK,11,469,469
2021-22,2/12/22,LAC,6.5,234,234
2021-22,2/12/22,LAL,7,242,242
2021-22,2/12/22,ORL,16.5,1139,1139
2021-22,2/13/22,ATL,6,212,212
2021-22,2/13/22,MIN,-6,-237,-237
2021-22,2/14/22,DET,3.5,140,140
2021-22,2/14/22,SAC,-2,-130,-130
2021-22,2/14/22,OKC,10,409,409
2021-22,2/14/22,TOR,-3.5,-162,-162
2021-22,2/14/22,SAS,3.5,142,142
2021-22,2/14/22,POR,11.5,486,486
2021-22,2/14/22,ORL,11.5,501,501
2021-22,2/14/22,HOU,15,904,904
2021-22,2/14/22,GSW,-6,-242,-242
2021-22,2/15/22,BOS,-2,-131,-131
2021-22,2/15/22,DAL,4.5,158,158
2021-22,2/15/22,CLE,1,-103,-103
2021-22,2/15/22,CHO,6,200,200
2021-22,2/15/22,MEM,-4.5,-184,-184
2021-22,2/15/22,IND,13.5,668,668
2021-22,2/15/22,LAC,13,641,641
2021-22,2/16/22,ATL,-6,-228,-228
2021-22,2/16/22,DET,12.5,579,579
2021-22,2/16/22,BRK,5,170,170
2021-22,2/16/22,WAS,1,-106,-106
2021-22,2/16/22,SAC,6,195,195
2021-22,2/16/22,POR,11.5,534,534
2021-22,2/16/22,TOR,-2,-130,-130
2021-22,2/16/22,SAS,-8,-350,-350
2021-22,2/16/22,HOU,16.5,966,966
2021-22,2/16/22,UTA,-4.5,-187,-187
2021-22,2/16/22,DEN,5,177,177
2021-22,2/17/22,MIA,-5,-200,-200
2021-22,2/17/22,WAS,4.5,165,165
2021-22,2/17/22,DAL,-3,-145,-145
2021-22,2/17/22,PHI,6.5,223,223
2021-22,2/17/22,HOU,11,448,448
2021-22,2/20/22,all_star_durant,6,191,191
2021-22,2/24/22,CLE,-6,-242,-242
2021-22,2/24/22,BOS,-9,-400,-400
2021-22,2/24/22,ATL,3,136,136
2021-22,2/24/22,PHX,-10.5,-573,-573
2021-22,2/24/22,MEM,-2,-129,-129
2021-22,2/24/22,DEN,-4,-165,-165
2021-22,2/24/22,GSW,-10,-503,-503
2021-22,2/25/22,TOR,-2,-135,-135
2021-22,2/25/22,OKC,7,241,241
2021-22,2/25/22,HOU,3.5,144,144
2021-22,2/25/22,SAS,-3.5,-161,-161
2021-22,2/25/22,MIA,-6,-225,-225
2021-22,2/25/22,PHI,-2.5,-135,-135
2021-22,2/25/22,ORL,6.5,220,220
2021-22,2/25/22,DAL,5.5,183,183
2021-22,2/25/22,LAC,3,130,130
2021-22,2/26/22,BOS,-11,-600,-600
2021-22,2/26/22,TOR,5,179,179
2021-22,2/26/22,SAS,12.5,477,477
2021-22,2/26/22,MEM,-2,-129,-129
2021-22,2/26/22,WAS,7.5,274,274
2021-22,2/26/22,BRK,9.5,371,371
2021-22,2/26/22,SAC,8,286,286
2021-22,2/27/22,PHI,-8,-350,-350
2021-22,2/27/22,UTA,-2,-131,-131
2021-22,2/27/22,BOS,-9,-386,-386
2021-22,2/27/22,LAC,-7,-290,-290
2021-22,2/27/22,DET,10,437,437
2021-22,2/27/22,DAL,4,155,155
2021-22,2/27/22,DEN,-8,-350,-350
2021-22,2/27/22,ORL,1,-103,-103
2021-22,2/28/22,IND,2.5,120,120
2021-22,2/28/22,MIN,-3,-154,-154
2021-22,2/28/22,CHI,4.5,157,157
2021-22,2/28/22,TOR,-4,-170,-170
2021-22,2/28/22,CHO,10.5,421,421
2021-22,2/28/22,SAS,8.5,311,311
2021-22,2/28/22,SAC,-5,-210,-210
2021-22,3/1/22,DET,3.5,135,135
2021-22,3/1/22,ATL,6.5,221,221
2021-22,3/1/22,BRK,9,316,316
2021-22,3/1/22,LAC,-7,-275,-275
2021-22,3/1/22,GSW,-3,-150,-150
2021-22,3/1/22,DAL,-5.5,-206,-206
2021-22,3/2/22,IND,-2,-135,-135
2021-22,3/2/22,CHO,4,145,145
2021-22,3/2/22,NYK,10.5,442,442
2021-22,3/2/22,SAC,6.5,213,213
2021-22,3/2/22,UTA,-15,-1179,-1179
2021-22,3/2/22,MIA,4.5,158,158
2021-22,3/2/22,OKC,14.5,803,803
2021-22,3/2/22,POR,11,504,504
2021-22,3/3/22,CHI,-1.5,-125,-125
2021-22,3/3/22,MIA,1.5,105,105
2021-22,3/3/22,MEM,2.5,119,119
2021-22,3/3/22,DET,9,330,330
2021-22,3/3/22,SAC,6.5,222,222
2021-22,3/3/22,GSW,2,110,110
2021-22,3/3/22,LAL,2.5,123,123
2021-22,3/4/22,CLE,8,280,280
2021-22,3/4/22,IND,-2.5,-140,-140
2021-22,3/4/22,ATL,-6,-236,-236
2021-22,3/4/22,ORL,7.5,262,262
2021-22,3/4/22,MIL,-5,-201,-201
2021-22,3/4/22,UTA,-4.5,-187,-187
2021-22,3/4/22,MIN,-10,-450,-450
2021-22,3/4/22,HOU,13.5,702,702
2021-22,3/4/22,NYK,6.5,232,232
2021-22,3/5/22,SAC,7.5,275,275
2021-22,3/5/22,SAS,3.5,144,144
2021-22,3/5/22,PHI,5.5,185,185
2021-22,3/5/22,ORL,16,999,999
2021-22,3/5/22,POR,14,739,739
2021-22,3/5/22,GSW,-5.5,-225,-225
2021-22,3/6/22,BRK,3.5,142,142
2021-22,3/6/22,PHX,8,310,310
2021-22,3/6/22,IND,3.5,135,135
2021-22,3/6/22,MEM,-11.5,-750,-750
2021-22,3/6/22,UTA,-13,-914,-914
2021-22,3/6/22,TOR,5,175,175
2021-22,3/6/22,ORL,4,150,150
2021-22,3/6/22,NYK,4.5,165,165
2021-22,3/7/22,ATL,-7.5,-298,-298
2021-22,3/7/22,CHI,7,246,246
2021-22,3/7/22,HOU,15,914,914
2021-22,3/7/22,POR,14,806,806
2021-22,3/7/22,LAL,2.5,125,125
2021-22,3/7/22,UTA,2.5,118,118
2021-22,3/7/22,GSW,8,287,287
2021-22,3/7/22,NYK,4,149,149
2021-22,3/8/22,CLE,-3,-155,-155
2021-22,3/8/22,BRK,-4.5,-179,-179
2021-22,3/8/22,PHX,-6.5,-246,-246
2021-22,3/8/22,ORL,6.5,213,213
2021-22,3/8/22,MIL,-13.5,-1102,-1102
2021-22,3/8/22,LAC,6,198,198
2021-22,3/9/22,BOS,-7.5,0,0
2021-22,3/9/22,CHI,-6,0,0
2021-22,3/9/22,ATL,4.5,163,163
2021-22,3/9/22,PHX,4,145,145
2021-22,3/9/22,ORL,8.5,296,296
2021-22,3/9/22,OKC,15.5,809,809
2021-22,3/9/22,LAL,-7.5,-300,-300
2021-22,3/9/22,TOR,-1,-117,-117
2021-22,3/9/22,NYK,9.5,335,335
2021-22,3/9/22,DEN,-6.5,-257,-257
2021-22,3/9/22,POR,19.5,1468,1468
2021-22,3/9/22,WAS,4,149,149
2021-22,3/10/22,BRK,4.5,159,159
2021-22,3/10/22,GSW,-2,-130,-130
2021-22,3/11/22,MIN,-7.5,-315,-315
2021-22,3/11/22,LAC,7.5,258,258
2021-22,3/11/22,DET,14.5,834,834
2021-22,3/11/22,NYK,9.5,355,355
2021-22,3/11/22,CHO,-3,-150,-150
2021-22,3/11/22,DAL,-11,-600,-600
2021-22,3/11/22,CLE,7.5,241,241
2021-22,3/11/22,UTA,-6,-227,-227
2021-22,3/11/22,TOR,5,170,170
2021-22,3/11/22,WAS,4,160,160
2021-22,3/12/22,CLE,5,186,186
2021-22,3/12/22,IND,2,110,110
2021-22,3/12/22,MIN,3,137,137
2021-22,3/12/22,MIL,-2,-130,-130
2021-22,3/12/22,SAC,11,447,447
2021-22,3/12/22,TOR,6.5,225,225
2021-22,3/12/22,WAS,-6.5,-261,-261
2021-22,3/13/22,NYK,6,202,202
2021-22,3/13/22,LAC,-5.5,-215,-215
2021-22,3/13/22,DAL,5,177,177
2021-22,3/13/22,PHI,-12.5,-800,-800
2021-22,3/13/22,MEM,-13.5,-918,-918
2021-22,3/13/22,IND,10.5,469,469
2021-22,3/13/22,HOU,5,170,170
2021-22,3/13/22,LAL,8.5,311,311
2021-22,3/14/22,LAC,7,242,242
2021-22,3/14/22,POR,13.5,625,625
2021-22,3/14/22,DEN,3,128,128
2021-22,3/14/22,CHO,-11.5,-583,-583
2021-22,3/14/22,MIN,-3.5,-164,-164
2021-22,3/14/22,CHI,-3.5,-165,-165
2021-22,3/14/22,WAS,12,547,547
2021-22,3/14/22,MIL,2.5,117,117
2021-22,3/14/22,TOR,-5,-203,-203
2021-22,3/15/22,BRK,-9.5,-450,-450
2021-22,3/15/22,MEM,-7,-300,-300
2021-22,3/15/22,DET,14,735,735
2021-22,3/15/22,PHX,-4.5,-190,-190
2021-22,3/16/22,PHI,-3,-145,-145
2021-22,3/16/22,DEN,-6.5,-256,-256
2021-22,3/16/22,ATL,-1,-115,-115
2021-22,3/16/22,POR,12.5,530,530
2021-22,3/16/22,DAL,-3,-150,-150
2021-22,3/16/22,LAL,9,338,338
2021-22,3/16/22,PHX,-11.5,-648,-648
2021-22,3/16/22,OKC,13.5,710,710
2021-22,3/16/22,CHI,7,230,230
2021-22,3/16/22,MIL,-8.5,-386,-386
2021-22,3/16/22,BOS,2,110,110
2021-22,3/16/22,TOR,1,-105,-105
2021-22,3/17/22,DET,2,110,110
2021-22,3/18/22,DAL,3.5,139,139
2021-22,3/18/22,DEN,-2.5,-145,-145
2021-22,3/18/22,POR,14.5,794,794
2021-22,3/18/22,LAL,8.5,324,324
2021-22,3/18/22,WAS,6,215,215
2021-22,3/18/22,MEM,-5.5,-210,-210
2021-22,3/18/22,OKC,16,1106,1106
2021-22,3/18/22,IND,-4,-172,-172
2021-22,3/18/22,ORL,2,110,110
2021-22,3/18/22,LAC,5.5,190,190
2021-22,3/18/22,BOS,-9.5,-450,-450
2021-22,3/18/22,CHI,5.5,189,189
2021-22,3/19/22,MIL,-3,-150,-150
2021-22,3/19/22,DAL,-1.5,-125,-125
2021-22,3/19/22,DET,6,208,208
2021-22,3/19/22,LAL,2.5,121,121
2021-22,3/20/22,MEM,-10.5,-550,-550
2021-22,3/20/22,POR,8,286,286
2021-22,3/20/22,OKC,6.5,195,195
2021-22,3/20/22,PHX,-10,-540,-540
2021-22,3/20/22,ORL,4,150,150
2021-22,3/20/22,UTA,-5,-200,-200
2021-22,3/20/22,BOS,-3,-150,-150
2021-22,3/20/22,TOR,5,185,185
2021-22,3/20/22,SAS,6.5,218,218
2021-22,3/21/22,ORL,6,203,203
2021-22,3/21/22,POR,9,334,334
2021-22,3/21/22,LAL,5,182,182
2021-22,3/21/22,MIA,-4.5,-179,-179
2021-22,3/21/22,UTA,-1.5,-125,-125
2021-22,3/21/22,BOS,-14.5,-1163,-1163
2021-22,3/21/22,TOR,4,150,150
2021-22,3/21/22,WAS,-5,-207,-207
2021-22,3/21/22,MIN,2,115,115
2021-22,3/22/22,GSW,-8,-341,-341
2021-22,3/22/22,ATL,-3.5,-164,-164
2021-22,3/22/22,CHI,6.5,218,218
2021-22,3/22/22,LAC,6.5,229,229
2021-22,3/23/22,NYK,8.5,299,299
2021-22,3/23/22,ATL,-5,-204,-204
2021-22,3/23/22,SAC,6,195,195
2021-22,3/23/22,GSW,10,396,396
2021-22,3/23/22,UTA,5,169,169
2021-22,3/23/22,BRK,-1,-113,-113
2021-22,3/23/22,PHX,-1,-118,-118
2021-22,3/23/22,ORL,-2.5,-142,-142
2021-22,3/23/22,HOU,10,399,399
2021-22,3/23/22,SAS,-9,-434,-434
2021-22,3/23/22,PHI,-9.5,-450,-450
2021-22,3/24/22,CLE,5.5,187,187
2021-22,3/24/22,CHI,2,109,109
2021-22,3/24/22,WAS,13,627,627
2021-22,3/24/22,IND,12.5,575,575
2021-22,3/24/22,PHX,4,152,152
2021-22,3/25/22,WAS,4.5,158,158
2021-22,3/25/22,UTA,-4,-170,-170
2021-22,3/25/22,GSW,2.5,120,120
2021-22,3/25/22,DAL,3.5,143,143
2021-22,3/25/22,NYK,8,276,276
2021-22,3/25/22,HOU,-3.5,-165,-165
2021-22,3/25/22,PHI,-5,-210,-210
2021-22,3/26/22,SAS,5.5,184,184
2021-22,3/26/22,SAC,3,130,130
2021-22,3/26/22,IND,11,392,392
2021-22,3/26/22,BRK,-3.5,-160,-160
2021-22,3/26/22,CHI,0,-105,-105
2021-22,3/26/22,MIL,0,-108,-108
2021-22,3/26/22,OKC,14,762,762
2021-22,3/26/22,HOU,-4.5,-192,-192
2021-22,3/27/22,NYK,-4.5,-195,-195
2021-22,3/27/22,MIN,6,206,206
2021-22,3/27/22,PHI,5,170,170
2021-22,3/27/22,GSW,-8,-320,-320
2021-22,3/27/22,LAL,4,154,154
2021-22,3/27/22,CHO,7,240,240
2021-22,3/27/22,UTA,3,120,120
2021-22,3/28/22,ATL,-8,-345,-345
2021-22,3/28/22,DEN,-3.5,-162,-162
2021-22,3/28/22,ORL,9,344,344
2021-22,3/28/22,SAC,12.5,670,670
2021-22,3/28/22,BOS,8,274,274
2021-22,3/28/22,CHI,-3.5,-162,-162
2021-22,3/28/22,GSW,11,461,461
2021-22,3/28/22,SAS,-9,-394,-394
2021-22,3/28/22,OKC,-1.5,-125,-125
2021-22,3/29/22,MIL,1.5,105,105
2021-22,3/29/22,CHI,-3.5,-161,-161
2021-22,3/29/22,LAL,12,515,515
2021-22,3/29/22,DET,13.5,640,640
2021-22,3/29/22,UTA,1,-102,-102
2021-22,3/30/22,DAL,-1.5,-123,-123
2021-22,3/30/22,DEN,-9.5,-450,-450
2021-22,3/30/22,ORL,3,130,130
2021-22,3/30/22,MIA,5,180,180
2021-22,3/30/22,MIN,2.5,120,120
2021-22,3/30/22,CHO,-3,-145,-145
2021-22,3/30/22,ATL,-12.5,-797,-797
2021-22,3/30/22,SAC,-3,-150,-150
2021-22,3/30/22,MEM,-5,-220,-220
2021-22,3/30/22,PHX,-4.5,-184,-184
2021-22,3/30/22,ORL,-14.5,-1300,-1300
2021-22,3/31/22,PHI,-9.5,-452,-452
2021-22,3/31/22,MIL,2,108,108
2021-22,3/31/22,CLE,6,210,210
2021-22,3/31/22,LAC,2.5,115,115
2021-22,3/31/22,LAL,13.5,642,642
2021-22,4/1/22,DAL,-7.5,-351,-351
2021-22,4/1/22,TOR,-11.5,-650,-650
2021-22,4/1/22,IND,15,869,869
2021-22,4/1/22,SAC,-3,-150,-150
2021-22,4/1/22,PHX,-7.5,-299,-299
2021-22,4/1/22,LAC,3.5,140,140
2021-22,4/1/22,DET,-4.5,-175,-175
2021-22,4/1/22,POR,15,851,851
2021-22,4/1/22,MIN,3,125,125
2021-22,4/1/22,ORL,0,-110,-110
2021-22,4/2/22,CHO,5.5,190,190
2021-22,4/2/22,CLE,-2,-130,-130
2021-22,4/2/22,BRK,-2.5,-136,-136
2021-22,4/2/22,MIA,-2.5,-140,-140
2021-22,4/2/22,UTA,-2,-125,-125
2021-22,4/3/22,WAS,12.5,666,666
2021-22,4/3/22,DAL,5,178,178
2021-22,4/3/22,DEN,-3,-150,-150
2021-22,4/3/22,DET,3.5,140,140
2021-22,4/3/22,PHI,-4.5,-190,-190
2021-22,4/3/22,NYK,-5,-202,-202
2021-22,4/3/22,POR,14.5,885,885
2021-22,4/3/22,PHX,-14,-1300,-1300
2021-22,4/3/22,MIA,3.5,140,140
2021-22,4/3/22,MIN,-12.5,-969,-969
2021-22,4/3/22,GSW,-6.5,-246,-246
2021-22,4/3/22,ORL,2.5,120,120
2021-22,4/5/22,PHI,-11.5,-700,-700
2021-22,4/5/22,CLE,-8,-336,-336
2021-22,4/5/22,CHO,4.5,160,160
2021-22,4/5/22,HOU,17,1092,1092
2021-22,4/5/22,ATL,4.5,157,157
2021-22,4/5/22,MIL,-7,-271,-271
2021-22,4/5/22,WAS,12,519,519
2021-22,4/5/22,POR,4,156,156
2021-22,4/5/22,MEM,6,203,203
2021-22,4/5/22,SAS,9,328,328
2021-22,4/5/22,ORL,-8,-348,-348
2021-22,4/5/22,LAL,12.5,550,550
2021-22,4/6/22,DAL,-9,-416,-416
2021-22,4/6/22,BRK,-6.5,-270,-270
2021-22,4/6/22,WAS,10.5,423,423
2021-22,4/6/22,BOS,-6.5,-265,-265
2021-22,4/6/22,OKC,15,849,849
2021-22,4/6/22,PHX,6.5,225,225
2021-22,4/7/22,ORL,14,728,728
2021-22,4/7/22,BOS,8.5,311,311
2021-22,4/7/22,PHI,-2,-134,-134
2021-22,4/7/22,POR,16.5,1044,1044
2021-22,4/7/22,SAS,7,249,249
2021-22,4/7/22,MEM,4.5,163,163
2021-22,4/7/22,LAL,14,760,760
2021-22,4/8/22,MIL,-6,-270,-270
2021-22,4/8/22,NYK,1,-105,-105
2021-22,4/8/22,HOU,11.5,522,522
2021-22,4/8/22,CLE,8.5,290,290
2021-22,4/8/22,CHO,3,128,128
2021-22,4/8/22,ATL,1,-104,-104
2021-22,4/8/22,POR,19.5,1236,1236
2021-22,4/8/22,PHX,3,130,130
2021-22,4/8/22,OKC,5.5,190,190
2021-22,4/9/22,IND,14,695,695
2021-22,4/9/22,ORL,6,195,195
2021-22,4/9/22,GSW,-6,-245,-245
2021-22,4/9/22,SAC,11.5,520,520
2021-22,4/10/22,MIL,8,278,278
2021-22,4/10/22,ATL,-12.5,-821,-821
2021-22,4/10/22,IND,16.5,1141,1141
2021-22,4/10/22,WAS,13,650,650
2021-22,4/10/22,BOS,-5.5,-206,-206
2021-22,4/10/22,TOR,-5,-200,-200
2021-22,4/10/22,MIA,-10,-479,-479
2021-22,4/10/22,DET,12.5,627,627
2021-22,4/10/22,CHI,7.5,245,245
2021-22,4/10/22,SAC,14,830,830
2021-22,4/10/22,GSW,-5,-190,-190
2021-22,4/10/22,UTA,-17,-1803,-1803
2021-22,4/10/22,SAS,10.5,360,360
2021-22,4/10/22,LAL,8.5,306,306
2021-22,4/10/22,OKC,11,481,481
2021-22,4/12/22,CLE,8.5,321,321
2021-22,4/12/22,LAC,3.5,131,131
2021-22,4/13/22,CHO,5.5,185,185
2021-22,4/13/22,SAS,5.5,185,185
2021-22,4/15/22,ATL,-2,-135,-135
2021-22,4/15/22,ORL,4,158,158
2021-22,4/16/22,UTA,-5,-210,-210
2021-22,4/16/22,MIN,6.5,221,221
2021-22,4/16/22,TOR,4.5,160,160
2021-22,4/16/22,DEN,6.5,215,215
2021-22,4/17/22,ATL,7,240,240
2021-22,4/17/22,BRK,4,150,150
2021-22,4/17/22,CHI,10,429,429
2021-22,4/17/22,ORL,10.5,442,442
2021-22,4/18/22,TOR,7.5,276,276
2021-22,4/18/22,UTA,-5,-215,-215
2021-22,4/18/22,DEN,7,250,250
2021-22,4/19/22,ATL,7,255,255
2021-22,4/19/22,MIN,7,246,246
2021-22,4/19/22,ORL,9.5,422,422
2021-22,4/20/22,BRK,3.5,140,140
2021-22,4/20/22,PHI,-1.5,-125,-125
2021-22,4/20/22,CHI,10,403,403
2021-22,4/21/22,MEM,-2,-127,-127
2021-22,4/21/22,DAL,7,237,237
2021-22,4/21/22,GSW,-2,-130,-130
2021-22,4/22/22,MIA,-1.5,-125,-125
2021-22,4/22/22,MIL,-2.5,-145,-145
2021-22,4/22/22,PHX,-2,-135,-135
2021-22,4/23/22,PHI,-3,-153,-153
2021-22,4/23/22,DAL,6,212,212
2021-22,4/23/22,BOS,3.5,142,142
2021-22,4/23/22,MEM,-2.5,-140,-140
2021-22,4/24/22,MIL,-4.5,-184,-184
2021-22,4/24/22,GSW,-4.5,-185,-185
2021-22,4/24/22,MIA,-2,-130,-130
2021-22,4/24/22,PHX,-2.5,-140,-140
2021-22,4/25/22,BOS,1,-105,-105
2021-22,4/25/22,TOR,7.5,274,274
2021-22,4/25/22,UTA,3,138,138
2021-22,4/26/22,ATL,7.5,257,257
2021-22,4/26/22,MIN,6,216,216
2021-22,4/26/22,ORL,6.5,215,215
2021-22,4/27/22,CHI,12,599,599
2021-22,4/27/22,DEN,9,344,344
2021-22,4/28/22,PHI,-1.5,-117,-117
2021-22,4/28/22,PHX,-2,-135,-135
2021-22,4/28/22,DAL,1,-108,-108
2021-22,4/29/22,MEM,-1.5,-120,-120
2021-22,5/1/22,MIL,4.5,166,166
2021-22,5/1/22,GSW,-2.5,-134,-134
2021-22,5/2/22,PHI,7.5,282,282
2021-22,5/2/22,DAL,5.5,195,195
2021-22,5/3/22,MIL,4.5,164,164
2021-22,5/3/22,GSW,-2,-130,-130
2021-22,5/4/22,PHI,8,300,300
2021-22,5/4/22,DAL,6,207,207
2021-22,5/6/22,MIA,-3,-150,-150
2021-22,5/6/22,PHX,0,-109,-109
2021-22,5/7/22,BOS,2,110,110
2021-22,5/7/22,MEM,7,245,245
2021-22,5/8/22,PHX,-2,-130,-130
2021-22,5/8/22,MIA,2,110,110
2021-22,5/9/22,BOS,0,-105,-105
2021-22,5/9/22,MEM,10,407,407
2021-22,5/10/22,PHI,3.5,135,135
